weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
1,-0.07195,-0.04525,0.2304571,0.1757143,80.3085714286,15.8457142857,25.0571428571,5.87142857143,28.9,21.1,25.7,11
2,-0.2,-0.07096667,0.18055,0.1824833,78.6714285714,15.94,25.4571428571,6.65714285714,30.0,21.1,35.3,7
3,0.0466,0.008225,0.2926429,0.2266286,75.7028571429,15.5871428571,25.7285714286,7.94285714286,31.1,20.6,0.0,7
4,0.05374,0.071375,0.1781714,0.1565714,75.0157142857,15.6,25.6857142857,7.44285714286,30.6,21.1,2.9,15
5,0.0214,0.0542,0.08465,0.1010286,79.5171428571,15.7,25.3285714286,7.1,30.6,20.6,59.7,9
6,0.0567,0.0702,0.1939857,0.1746714,78.8414285714,15.63,25.2,6.97142857143,29.4,21.1,19.4,6
7,,-0.09663333,0.1922667,0.2225,79.7242857143,15.9142857143,25.4,6.17142857143,29.4,21.7,37.1,6
8,0.0015,-0.03445,0.1614286,0.1584857,75.0771428571,15.37,25.5857142857,7.05714285714,30.6,20.6,7.4,6
9,-0.03046667,-0.0001,0.1286333,0.1561167,74.7342857143,15.1942857143,25.6285714286,6.74285714286,30.0,21.1,8.2,7
10,-0.20635,-0.141,0.3221857,0.2998286,72.69,14.8728571429,25.2857142857,8.04285714286,29.4,20.6,5.1,10
11,0.02535,0.0481,0.1018429,0.1365286,74.6085714286,15.49,26.5428571429,7.38571428571,31.1,21.7,2.6,8
12,-0.05203333,0.01422,0.1556429,0.1822714,72.1357142857,14.8842857143,26.4571428571,7.92857142857,31.1,21.7,1.3,7
13,-0.1169,-0.091575,0.1527286,0.1867714,74.3257142857,15.2214285714,26.9285714286,7.05714285714,32.2,22.8,2.0,12
14,0.0925,-0.05085,0.1298,0.1214286,76.1342857143,15.73,26.7,6.98571428571,33.3,22.2,30.0,3
15,0.12815,0.09896667,0.1515,0.1395429,79.6357142857,15.9014285714,26.4,6.17142857143,32.2,22.8,28.2,2
16,,-0.0029,0.07464286,0.09557143,80.2414285714,16.3814285714,26.4285714286,6.68571428571,31.7,22.8,46.5,7
17,-0.078,-0.1252,0.1486714,0.1594714,83.7514285714,16.8857142857,25.3571428571,6.42857142857,30.6,20.6,88.2,5
18,0.0681,0.0355,0.2512714,0.2120714,80.0714285714,16.8328571429,26.9285714286,6.5,32.2,23.3,75.2,5
19,-0.0477,0.072125,0.2656833,0.2382143,74.8085714286,16.5171428571,27.6428571429,7.57142857143,32.8,23.3,2.5,7
20,0.01485,-0.0432,0.1687571,0.1725429,74.23,15.93,26.9,6.82857142857,31.1,22.8,7.0,7
21,,0.0041,0.1526143,0.1243571,76.7042857143,16.5728571429,27.0571428571,6.77142857143,31.1,22.8,10.1,7
22,-0.0457,-0.007566667,0.1959143,0.1780571,81.2914285714,17.4242857143,27.7571428571,6.75714285714,32.2,22.8,22.9,7
23,,0.06276667,0.1974571,0.175,76.3342857143,16.9014285714,27.9714285714,7.38571428571,32.2,22.8,3.3,10
24,0.05063333,0.055875,0.10935,0.09871429,77.1414285714,16.7585714286,27.4,6.65714285714,31.1,22.8,33.8,13
25,0.0675,0.0484,0.1730429,0.1369857,77.7314285714,17.0228571429,27.4714285714,5.58571428571,30.6,23.9,36.6,10
26,-0.1798,-0.05245,0.1182714,0.1597286,80.98,17.7542857143,28.0285714286,6.04285714286,32.2,24.4,0.6,14
27,-0.0853,0.02575,0.2083857,0.2085571,78.9285714286,17.7442857143,28.6428571429,6.1,32.8,24.4,13.0,11
28,,0.296,0.1916857,0.175,79.6585714286,17.4871428571,28.0428571429,6.18571428571,31.7,23.9,17.9,20
29,-0.05675,-0.1126667,0.2248714,0.1869,79.7442857143,17.7242857143,27.4714285714,5.88571428571,31.7,21.7,43.0,25
30,0.1045,0.0661,0.1618571,0.1561714,77.8,17.6585714286,28.1428571429,6.11428571429,32.8,23.3,8.0,17
31,0.04995,-0.03565,0.1580333,0.192,82.6014285714,18.3385714286,27.8714285714,5.55714285714,31.7,24.4,48.9,18
32,0.0785,0.03633333,0.2077857,0.2106714,80.84,18.2157142857,28.0714285714,5.8,31.7,25.0,8.2,25
33,0.0348,0.0317,0.2225714,0.2039857,79.7885714286,18.1457142857,27.9285714286,5.87142857143,32.2,24.4,17.0,21
34,0.0726,0.0519,0.1617286,0.1578143,78.2542857143,18.0614285714,28.1428571429,6.92857142857,32.2,23.9,25.7,31
35,,0.1,0.2043714,0.1603571,80.7971428571,18.5714285714,27.9142857143,6.45714285714,31.7,23.3,69.6,32
36,,,0.2036286,0.2409286,82.7842857143,18.9685714286,27.6857142857,6.07142857143,31.7,24.4,29.8,26
37,0.09445,-0.01352,0.2407,0.2419286,79.7042857143,18.6357142857,28.7285714286,6.32857142857,34.4,25.0,20.9,35
38,-0.0939,0.086425,0.2489,0.2247429,77.3671428571,18.2985714286,28.8714285714,6.48571428571,34.4,25.0,2.3,28
39,-0.0874,0.09725,0.2545714,0.2119143,80.53,18.6785714286,28.0428571429,7.44285714286,33.9,22.2,76.5,37
40,,0.0151,0.2174857,0.2088143,79.3557142857,18.8242857143,28.6,6.18571428571,32.2,25.0,9.9,41
41,0.0204,0.03275,0.1634429,0.1103714,76.4357142857,17.8842857143,28.1,6.04285714286,31.7,24.4,0.8,34
42,0.0161,0.0371,0.2434,0.2677286,80.25,18.4857142857,27.1285714286,6.68571428571,32.2,22.8,61.0,30
43,-0.0416,0.0553,0.1699286,0.1281714,77.5314285714,18.3014285714,28.0285714286,7.0,32.8,23.9,10.9,39
44,0.0892,0.00035,0.09465,0.08811429,77.5614285714,18.1571428571,27.8,6.92857142857,33.3,23.9,11.0,39
45,,0.1635,0.1377167,0.1248,78.08,17.47,27.3714285714,7.18571428571,32.8,22.2,62.4,39
46,0.06925,0.055375,0.06548571,0.07488571,81.8257142857,18.16,27.1571428571,6.85714285714,31.7,22.8,74.7,34
47,-0.21795,0.015,0.1281429,0.1350143,87.5757142857,18.37,26.3,4.68571428571,31.7,23.9,133.2,30
48,-0.07015,-0.037775,0.2369429,0.2084571,83.41,17.2271428571,25.9714285714,6.11428571429,30.6,22.8,54.2,37
49,-0.00305,0.0534,0.1275667,0.1174857,77.3085714286,16.2042857143,26.1857142857,5.61428571429,29.4,21.7,2.1,29
50,-0.1476,-0.1538,0.1616833,0.1077714,78.2328571429,16.4685714286,25.6428571429,5.01428571429,29.4,22.2,82.8,26
51,-0.03753333,-0.0526,0.2905667,0.1977429,80.7971428571,16.39,25.8428571429,5.41428571429,29.4,22.2,11.0,15
52,0.02085,-0.0398,0.1581375,0.1479444,78.6885714286,16.3757142857,26.0142857143,6.5,30.0,21.1,12.0,22
1,-0.2683,-0.1237,0.2237571,0.1765429,,,,,,,,15
2,-0.0731,0.0172,0.2147286,0.2224429,72.5771428571,13.8814285714,24.3857142857,5.55714285714,27.8,20.6,15.6,20
3,,0.0026,0.2821,0.2899,78.9428571429,15.2571428571,24.3428571429,5.95714285714,28.3,20.0,23.7,14
4,-0.18635,-0.178625,-0.01553333,0.01025,78.2642857143,15.0614285714,24.5285714286,6.1,27.8,20.6,10.2,10
5,-0.0535,-0.108,0.2362571,0.2804143,75.4228571429,14.39,24.6285714286,6.2,28.9,20.0,1.8,21
6,,-0.0489,0.2528429,0.2169857,76.5228571429,14.9414285714,24.9857142857,7.92857142857,31.1,19.4,4.6,14
7,-0.0423,0.0231,0.2463857,0.1925571,74.65,14.8742857143,24.8857142857,6.72857142857,28.9,20.0,15.0,14
8,-0.1567,-0.0768,0.1538429,0.1494,73.7914285714,14.6528571429,25.2,6.94285714286,29.4,20.6,11.4,9
9,0.05716667,0.052025,0.139,0.1584429,79.0271428571,15.0042857143,24.1857142857,6.72857142857,28.3,19.4,19.3,11
10,-0.0638,0.0905,0.2206,0.2357714,77.7614285714,15.0657142857,25.1571428571,7.21428571429,31.1,20.6,15.8,5
11,-0.0505,0.02825,0.1867,0.1538,72.3057142857,13.6714285714,25.4285714286,5.95714285714,30.6,21.1,2.5,6
12,,,0.02834286,0.0116,78.5471428571,15.5914285714,25.9142857143,6.64285714286,31.1,20.6,12.2,7
13,-0.40625,0.07343333,0.1199,0.1322667,76.8714285714,15.3385714286,25.5571428571,6.72857142857,30.0,21.1,3.0,11
14,,0.023175,0.1476286,0.1583857,80.3657142857,14.7214285714,24.7,6.02857142857,28.9,20.6,60.7,4
15,0.4934,0.1412,0.3543429,0.2740857,76.4457142857,14.7557142857,25.4,7.38571428571,31.1,20.6,5.6,3
16,0.0061,0.0162,0.1967286,0.1820857,77.06,15.7485714286,25.9571428571,6.08571428571,29.4,22.8,31.5,2
17,,-0.04705,0.2125571,0.2720286,71.9542857143,14.6628571429,25.8428571429,6.18571428571,29.4,21.7,5.6,6
18,,-0.08976667,0.0633,0.1553833,78.6028571429,16.42,26.1571428571,5.71428571429,30.0,22.8,23.4,10
19,,,0.09315,0.1181333,75.3857142857,15.75,26.2714285714,6.27142857143,30.6,22.2,30.2,7
20,-0.0904,0.118525,0.1076333,0.21006,81.7114285714,16.73,26.7285714286,5.52857142857,31.1,22.8,18.1,5
21,0.05286667,0.06016667,0.1156429,0.1297857,83.8328571429,16.5214285714,26.0428571429,4.67142857143,29.4,22.8,53.6,3
22,-0.02563333,-0.008066667,0.1591143,0.1588,83.55,16.74,24.8142857143,4.91428571429,28.9,21.7,145.8,12
23,-0.07055,-0.02854,0.08158571,0.1132429,80.9142857143,17.8814285714,27.9571428571,7.54285714286,33.3,22.8,4.6,13
24,0.0218,-0.0441,0.1412,0.1782429,80.1771428571,17.4757142857,28.0428571429,6.34285714286,31.7,23.9,17.6,10
25,0.017425,0.07494,0.1466571,0.1337429,81.5614285714,17.9842857143,28.3285714286,7.12857142857,33.3,22.8,81.5,13
26,0.0101,-0.00385,0.1837714,0.1702143,78.2971428571,17.7942857143,28.2285714286,6.27142857143,32.2,23.9,8.9,13
27,,0.0083,0.1515714,0.1447429,78.4814285714,17.9514285714,28.3428571429,6.18571428571,32.2,23.3,67.6,8
28,-0.0267,-0.01173333,0.1683286,0.1751143,79.1814285714,17.7285714286,27.8285714286,6.42857142857,31.1,23.3,76.5,21
29,-0.0529,-0.101,0.1853143,0.1498429,79.9957142857,18.2528571429,28.2428571429,5.24285714286,31.7,25.0,16.0,18
30,0.0674,0.08983333,0.1748286,0.1487429,77.4985714286,17.51,28.0142857143,6.52857142857,31.7,23.9,26.2,8
31,-0.0117,-0.05443333,0.1905286,0.1573,81.8071428571,18.3071428571,28.0428571429,6.37142857143,31.7,23.9,44.0,7
32,0.0058,0.0327,0.1741,0.1838143,79.0257142857,18.0528571429,28.5285714286,6.58571428571,32.2,24.4,12.8,20
33,0.0374,0.1084,0.1253,0.1774143,76.1714285714,17.8185714286,28.9428571429,7.22857142857,33.9,24.4,10.5,14
34,-0.0164,-0.021875,0.1816,0.1706,81.2642857143,18.7742857143,29.0,6.31428571429,32.2,24.4,28.3,14
35,0.0996,0.0633,0.1006571,0.1094286,79.6842857143,18.5314285714,29.0571428571,6.48571428571,33.3,25.0,20.6,7
36,0.0414,0.0498,0.1631286,0.1992,76.7114285714,17.8228571429,28.6142857143,7.05714285714,32.8,24.4,23.8,14
37,0.1076,0.074925,0.1059143,0.09598571,79.8657142857,18.7171428571,28.9857142857,6.97142857143,33.9,25.0,20.6,10
38,0.04015,,0.09487143,0.1394429,80.0328571429,18.9042857143,28.6428571429,6.11428571429,32.2,24.4,32.8,13
39,,-0.06745,0.2252571,0.2332,85.33,18.6457142857,27.2285714286,6.05714285714,33.9,23.3,158.2,27
40,0.033475,0.007625,0.24358,0.1786333,76.4714285714,17.9642857143,29.1428571429,8.08571428571,34.4,24.4,21.8,13
41,-0.0168,0.02526667,0.09047143,0.05836667,78.4771428571,18.0728571429,28.2857142857,6.21428571429,31.7,24.4,24.4,18
42,,0.09375,0.2360286,0.2138714,80.6657142857,18.4028571429,28.1285714286,6.18571428571,32.2,23.9,41.4,16
43,0.0969,0.07463333,0.08211667,0.0797,76.9228571429,17.6957142857,28.2857142857,6.72857142857,32.2,23.9,15.1,16
44,0.0802,0.088,0.096,0.1182286,80.6557142857,17.7642857143,27.5,5.64285714286,31.7,23.9,34.1,20
45,0.1337,0.1288,0.24505,0.1911143,77.5328571429,16.8185714286,27.0571428571,6.52857142857,30.6,22.8,109.0,17
46,0.0199,-0.00135,0.039,0.06477143,77.3114285714,17.0385714286,27.2428571429,6.35714285714,31.1,23.9,7.7,4
47,0.3274,-0.0064,0.2224857,0.1364714,83.6285714286,17.0071428571,26.3285714286,4.62857142857,28.9,23.3,70.7,15
48,0.0435,-0.0607,0.1951571,0.2427714,74.3028571429,14.9214285714,26.3285714286,4.9,29.4,23.3,26.9,8
49,-0.1613,-0.08855,0.2108714,0.2731429,73.7571428571,15.1628571429,25.6428571429,6.44285714286,28.9,21.1,7.7,6
50,-0.0039,-0.0262,0.2083167,0.17965,74.3257142857,14.7085714286,25.1571428571,6.31428571429,28.9,20.6,10.4,12
51,-0.15165,-0.0214,0.1828167,0.1342571,80.8885714286,16.6214285714,26.2714285714,5.62857142857,30.6,22.8,30.6,15
52,-0.1261,-0.06296667,0.1994857,0.14035,83.9528571429,17.1485714286,26.2428571429,5.71428571429,30.0,22.8,55.7,11
53,,,,,,,,,,,,10
1,0.0079,-0.04963333,0.1246571,0.1004429,74.7785714286,14.2614285714,24.9857142857,4.9,28.3,21.1,23.8,15
2,0.02435,-0.019275,0.1335429,0.1272429,78.7985714286,15.0428571429,25.2,5.38571428571,28.3,22.2,55.6,17
3,-0.1118333,-0.07645,0.2029,0.2233571,83.0557142857,15.6714285714,25.2285714286,4.91428571429,28.3,21.7,32.4,7
4,-0.0479,0.0431,0.1743,0.1456429,78.5385714286,14.0914285714,23.7571428571,6.32857142857,28.3,17.8,34.0,7
5,0.0442,-0.0758,0.2056,0.1781429,78.64,13.77,23.7142857143,4.52857142857,27.8,19.4,5.4,8
6,-0.08175,-0.03735,0.2976571,0.3102571,70.7957142857,12.3628571429,23.3142857143,5.98571428571,26.7,19.4,10.1,9
7,,0.093,0.1756571,0.1842857,72.2457142857,12.8071428571,23.4142857143,6.22857142857,26.7,18.9,4.6,12
8,0.1083,-0.04855,0.1908714,0.1969714,74.1914285714,13.2414285714,24.4857142857,4.61428571429,27.2,21.7,2.1,12
9,-0.1036667,-0.04113333,0.1607,0.1097667,78.6671428571,14.75,25.0285714286,7.12857142857,30.6,20.0,5.3,5
10,,0.0781,0.2434571,0.2521571,77.3928571429,15.2042857143,26.0142857143,7.7,31.1,20.0,0.0,4
11,0.0644,0.01095,0.1937429,0.2441714,73.5857142857,14.2828571429,25.8428571429,8.41428571429,33.3,20.0,0.0,11
12,-0.044,-0.0753,0.1609286,0.2079714,73.8671428571,14.6685714286,26.4,8.51428571429,32.8,20.0,0.0,4
13,,-0.0987,0.1752,0.1482286,75.7371428571,15.7828571429,27.4857142857,8.67142857143,33.3,22.2,0.0,5
14,0.0045,-0.00048,0.1233167,0.1557833,78.0028571429,16.3042857143,27.3,7.48571428571,33.3,22.2,7.4,7
15,-0.1235,-0.1235,0.1525833,0.1210857,77.65,16.3157142857,27.4,8.15714285714,32.8,22.8,21.1,1
16,0.01683333,0.005433333,0.09328333,0.1092167,77.2428571429,17.0557142857,28.1714285714,8.41428571429,33.9,22.2,97.3,1
17,-0.09295,,0.1012333,0.106,81.7514285714,16.9642857143,26.7857142857,6.88571428571,32.8,22.8,207.5,4
18,-0.1362,-0.2498,0.2218,0.2113714,78.9071428571,16.9628571429,27.3714285714,5.7,31.7,23.3,48.2,2
19,0.06313333,0.082275,0.1302667,0.09501667,75.6985714286,16.6728571429,27.3,6.22857142857,31.7,23.3,11.4,6
20,,0.0481,0.07107143,0.04847143,83.7628571429,17.5328571429,26.2714285714,5.95714285714,30.6,22.2,110.9,3
21,0.0476,0.06735,0.0966,0.08731429,84.3357142857,18.4857142857,28.3857142857,6.65714285714,35.0,23.9,71.2,4
22,-0.0143,-0.004475,0.1778,0.1467571,82.63,19.2071428571,28.8428571429,6.34285714286,34.4,25.0,23.9,10
23,0.0606,0.09883333,0.1881857,0.1763,76.94,18.1657142857,28.7285714286,5.95714285714,32.8,24.4,4.4,12
24,0.0449,0.1177,0.1211143,0.1242143,81.5157142857,18.0285714286,27.5142857143,5.8,31.1,23.9,44.5,21
25,,0.0634,0.2097429,0.2099286,79.7185714286,19.0414285714,30.0285714286,7.65714285714,34.4,25.0,0.0,26
26,0.0892,0.07075,0.09012857,0.09425714,80.0128571429,18.8457142857,29.0428571429,6.81428571429,33.3,24.4,52.3,21
27,0.0854,0.246675,0.1717857,0.2381,79.3771428571,18.8857142857,29.0285714286,6.25714285714,33.9,25.0,34.8,30
28,0.0514,0.051625,0.1122571,0.1370143,80.5614285714,18.5085714286,28.4428571429,6.34285714286,32.8,24.4,52.8,45
29,-0.0665,-0.021,0.2358286,0.2333429,79.4814285714,18.4814285714,28.3857142857,7.1,32.8,23.9,50.3,56
30,-0.1087,-0.00945,0.2564429,0.2153714,82.4085714286,19.1142857143,28.9285714286,6.17142857143,32.2,23.9,73.8,75
31,-0.06475,-0.0267,0.1404,0.1212,79.6214285714,18.8314285714,28.9428571429,5.92857142857,33.3,25.0,41.0,83
32,,0.02365,0.2691286,0.1919286,79.2528571429,18.9385714286,29.4714285714,6.97142857143,33.9,25.6,12.6,82
33,0.0479,0.069675,0.08632857,0.09587143,77.74,18.72,29.3285714286,6.5,33.3,25.6,18.1,126
34,-0.1224,0.051,0.1057714,0.1418714,76.7342857143,18.1742857143,27.9285714286,7.92857142857,33.3,22.8,31.7,119
35,,-0.0073,0.11122,0.1085857,79.0814285714,18.8671428571,28.0857142857,6.57142857143,32.2,22.2,104.4,137
36,0.0022,-0.0271,0.2050286,0.2202333,75.4385714286,18.1571428571,28.8571428571,7.05714285714,33.9,24.4,8.9,131
37,0.0073,0.0049,0.1523429,0.1456286,77.2728571429,19.44,29.2428571429,7.55714285714,33.9,24.4,61.0,112
38,0.0252,-0.05933333,0.1554286,0.1780286,76.6614285714,18.5057142857,28.5857142857,6.65714285714,32.2,24.4,15.1,82
39,0.0012,-0.02986667,0.1802833,0.1557333,79.0828571429,18.7042857143,28.6285714286,6.15714285714,32.2,25.0,19.8,73
40,0.0488,0.0394,0.1125571,0.07724286,78.3514285714,18.4985714286,28.0142857143,6.34285714286,32.8,23.3,18.6,43
41,0.0419,0.02793333,0.05515,0.04244286,82.2642857143,18.0357142857,27.0142857143,7.22857142857,32.2,22.8,126.9,55
42,0.02275,0.0278,0.2403571,0.2043429,82.39,18.9585714286,28.0428571429,6.44285714286,33.9,23.3,45.5,55
43,-0.029975,0.05126667,0.1705571,0.1623143,82.4228571429,18.9914285714,27.9714285714,7.07142857143,33.3,23.9,55.1,53
44,0.07596667,-0.0622,0.2535143,0.2017429,78.97,18.34,27.9571428571,7.4,32.8,23.9,57.2,46
45,-0.00135,0.06455,0.2022143,0.1520714,79.3271428571,18.2285714286,27.8714285714,7.01428571429,32.8,23.3,32.5,43
46,0.0507,0.0174,0.2004429,0.1821714,79.9014285714,17.6385714286,27.1571428571,6.54285714286,31.1,23.3,41.5,29
47,,0.1654,0.2159143,0.1852286,77.2457142857,16.5485714286,26.5285714286,6.08571428571,30.0,22.2,23.6,22
48,,0.1823,0.2686,0.2481857,78.6242857143,16.5714285714,26.2285714286,5.87142857143,30.6,22.8,80.7,26
49,-0.03396667,0.04135,0.1812667,0.20685,71.4557142857,14.5071428571,24.9857142857,6.32857142857,28.9,20.6,27.5,13
50,-0.0587,-0.07753333,0.1667571,0.1695143,75.0757142857,15.7214285714,25.4571428571,6.02857142857,29.4,21.1,30.0,17
51,0.1077,0.0531,0.2853429,0.2935714,77.3157142857,15.5328571429,24.6285714286,6.18571428571,28.9,20.6,29.1,8
52,-0.1062,-0.1376,0.1835,0.1697667,76.5785714286,16.0271428571,25.8857142857,6.27142857143,30.0,21.1,18.6,13
1,-0.008233333,-0.04533333,0.1100714,0.09948571,74.5085714286,15.2028571429,24.6571428571,6.25714285714,28.3,20.6,8.1,10
2,-0.04245,0.00455,0.2592714,0.2393143,72.9285714286,14.5714285714,24.0571428571,6.8,27.8,18.9,21.9,17
3,-0.1942333,-0.11174,0.1015143,0.1011143,78.72,15.7942857143,24.7142857143,6.35714285714,30.6,20.6,101.1,19
4,0.009,-0.0458,0.1000167,0.1076833,74.8971428571,14.8971428571,24.2857142857,5.14285714286,27.2,20.6,29.2,9
5,0.0443,-0.005,0.1681333,0.1399571,72.8728571429,13.86,23.4142857143,6.11428571429,28.9,18.9,7.6,9
6,-0.3084,-0.1369,0.2661,0.2104571,76.9071428571,14.8985714286,23.9142857143,6.38571428571,28.3,19.4,26.6,9
7,0.3255,-0.02752,0.1900714,0.2061857,78.4942857143,15.2814285714,24.7428571429,7.05714285714,30.6,20.0,15.0,3
8,-0.1032,0.1611,0.2396714,0.2859714,73.4142857143,14.3885714286,24.8571428571,6.34285714286,28.9,21.1,2.6,7
9,-0.16734,-0.105825,0.16068,0.2190667,70.6971428571,13.9514285714,25.3,6.48571428571,30.6,21.1,0.0,7
10,-0.01313333,0.018275,0.1773,0.1503,74.28,14.4971428571,25.5285714286,6.84285714286,30.6,21.1,3.3,0
11,0.0109,-0.01436,0.1671,0.1572143,73.21,13.7,25.5142857143,6.18571428571,29.4,21.7,2.2,2
12,,-0.10425,0.1246429,0.1394,75.5271428571,14.8228571429,25.6857142857,6.18571428571,29.4,21.7,7.4,3
13,,0.0471,0.09765,0.08703333,74.9842857143,14.9371428571,26.6571428571,7.14285714286,32.8,22.2,7.9,3
14,0.0455,0.07005,0.08821429,0.0959,79.6028571429,15.7942857143,25.4285714286,5.64285714286,30.6,21.1,84.6,1
15,0.0165,0.01794,0.1163167,0.1032857,76.3328571429,15.5657142857,25.8571428571,6.01428571429,30.6,22.2,48.3,3
16,-0.012,-0.1001,0.1578167,0.1299714,78.0242857143,15.8657142857,26.6857142857,6.12857142857,30.6,22.8,5.4,3
17,0.0351,0.0351,0.1158857,0.08678571,76.6042857143,15.8328571429,26.3142857143,6.11428571429,30.6,22.8,75.2,3
18,0.0144,0.04355,0.1209,0.09565714,78.0985714286,16.1242857143,26.5,6.01428571429,31.1,22.2,66.1,7
19,,0.0534,0.07054286,0.08275714,75.9271428571,14.9857142857,25.9428571429,5.07142857143,29.4,22.2,80.8,3
20,0.0802,0.04546667,0.2060857,0.1872143,84.31,17.7342857143,27.8142857143,7.24285714286,33.3,23.3,15.6,5
21,,-0.1001333,0.2400833,0.2095714,78.4,17.7928571429,29.0285714286,7.71428571429,33.9,24.4,0.5,11
22,0.0582,0.033525,0.1129667,0.1009571,75.8114285714,17.29,28.5857142857,7.14285714286,33.9,24.4,22.1,5
23,0.0144,0.0144,0.10458,0.1338286,75.6,17.4642857143,28.9142857143,8.34285714286,34.4,24.4,1.3,5
24,-0.01003333,-0.0572,0.1517,0.1498833,75.92,17.7842857143,28.9428571429,7.67142857143,34.4,23.3,34.0,6
25,0.0255,0.04276667,0.1070429,0.1105571,79.6957142857,18.0914285714,28.0714285714,6.75714285714,33.3,23.9,25.5,6
26,0.1035,0.1977,0.1338714,0.1229429,82.16,18.6714285714,27.8714285714,6.81428571429,33.3,22.8,58.2,4
27,0.063875,0.05485,0.1770333,0.1333333,78.6042857143,17.9157142857,27.9428571429,6.84285714286,32.2,22.8,26.7,4
28,0.0193,0.06923333,0.1232714,0.1058286,81.4771428571,18.2157142857,27.8428571429,6.51428571429,32.8,22.8,51.6,8
29,0.04735,0.02816667,0.1966857,0.1615429,80.5385714286,18.0114285714,27.4857142857,6.47142857143,31.7,22.8,36.8,14
30,-0.05556667,-0.10605,0.1034143,0.1018,78.7728571429,18.2071428571,28.6,6.65714285714,33.9,23.9,13.3,12
31,-0.1145,0.09955,0.1523286,0.1531286,81.6457142857,18.4271428571,27.8285714286,6.27142857143,32.2,22.8,100.0,16
32,0.00174,0.0136,0.1457429,0.1309857,80.6542857143,18.0071428571,27.4428571429,5.4,31.1,23.9,40.9,10
33,,0.0139,0.2238143,0.1753,78.6271428571,18.3271428571,28.6428571429,5.3,32.2,24.4,1.5,16
34,0.06405,0.00345,0.1773,0.1789833,79.8142857143,18.5071428571,27.9857142857,6.77142857143,32.2,23.9,30.7,18
35,0.07515,0.079825,0.1567,0.1232,79.1542857143,18.6328571429,28.1285714286,5.57142857143,31.7,23.3,33.8,15
36,0.01235,-0.02706667,0.1379857,0.1328,78.1242857143,18.4014285714,28.5428571429,6.34285714286,32.2,24.4,9.8,23
37,0.026125,-0.0535,0.1424143,0.1815,77.93,18.3828571429,28.5285714286,7.2,33.3,23.9,25.3,17
38,-0.0556,-0.0162,0.1977,0.1719286,75.8614285714,18.21,28.8285714286,6.8,33.3,23.9,2.3,33
39,-0.0265,-0.03535,0.1945429,0.1676,76.9528571429,18.3985714286,28.9571428571,6.28571428571,32.8,25.0,6.2,15
40,,,0.1755,0.1958714,74.7328571429,18.0014285714,28.8571428571,7.38571428571,33.9,24.4,7.3,13
41,0.06305,-0.1497,0.2367333,0.2508833,76.0071428571,18.2628571429,28.7,7.21428571429,33.3,23.9,28.0,11
42,0.12335,0.1152,0.07027143,0.05842857,79.4142857143,18.3942857143,28.3571428571,7.52857142857,33.3,23.9,140.8,14
43,0.04593333,-0.0364,0.1736714,0.12805,79.93,18.46,28.1142857143,7.01428571429,32.8,23.3,65.8,17
44,,0.0707,0.1566143,0.1134143,81.0857142857,18.9471428571,28.5,5.77142857143,32.2,25.0,38.0,19
45,-0.2761,-0.0331,0.2153167,0.1843571,75.5685714286,17.6171428571,27.9857142857,6.12857142857,31.7,24.4,18.0,20
46,-0.1686,-0.4561,0.1658143,0.1308143,72.6842857143,16.4642857143,27.1857142857,6.62857142857,31.7,23.3,18.5,12
47,0.0947,-0.01176667,0.1773286,0.1929,75.6,16.08,27.0428571429,7.15714285714,32.8,22.8,0.8,21
48,0.0115,,0.08832857,0.02602857,76.8285714286,17.3457142857,27.4142857143,7.4,32.2,22.2,88.7,7
49,0.0516,-0.05264,0.2320286,0.09608571,74.4314285714,15.97,25.9428571429,5.77142857143,29.4,22.2,68.0,19
50,-0.04176667,0.025325,0.1784571,0.1963143,78.6385714286,16.9871428571,26.5285714286,5.94285714286,30.0,22.8,6.9,10
51,-0.0548,0.0318,0.10776,0.1255167,75.24,15.9171428571,25.9285714286,6.17142857143,30.0,22.2,26.9,13
1,0.2643,0.05124,0.1484429,0.1446,76.5285714286,15.5957142857,25.3571428571,4.98571428571,28.3,21.7,21.7,10
2,,-0.03805,0.1851571,0.2065429,74.8114285714,15.1157142857,25.0857142857,6.55714285714,29.4,21.1,14.8,8
3,-0.0192,-0.0043,0.0963,0.06577143,77.6471428571,15.3685714286,24.9714285714,6.18571428571,28.3,20.6,21.4,21
4,0.1288333,0.1152,0.2486833,0.2523286,73.8042857143,14.6142857143,25.0,5.71428571429,28.3,21.1,16.8,11
5,,0.041,0.1046857,0.1395429,72.76,14.1628571429,25.0857142857,7.77142857143,30.6,20.6,0.0,9
6,-0.2156,0.0658,0.2048429,0.2347,74.8,15.1028571429,25.6,7.05714285714,30.0,21.1,3.3,14
7,-0.0752,-0.07194,0.2439429,0.1923143,75.7542857143,15.1842857143,26.1571428571,7.6,32.2,21.1,0.3,14
8,0.2121,0.1016,0.1901429,0.1567857,73.9328571429,15.0914285714,26.4142857143,8.48571428571,31.1,21.7,1.5,15
9,,-0.01975,0.006183333,0.05438333,78.1257142857,15.5614285714,25.6285714286,7.0,31.7,21.1,22.9,18
